ets year -,-3604.62,-3842.49,Safe Email
ferc restr,-5953.1,-6436.11,Safe Email
txu fuels ,-564.405,-670.929,Safe Email
Wow, three,-131.303,-134.925,Safe Email
On Friday ,-657.662,-679.692,Safe Email
painn kill,-140.173,-131.771,Phishing Email
THE ULTIMA,-16659.6,-16500.3,Phishing Email
start date,-183.982,-252.539,Safe Email
cognitive ,-7738.2,-8446.34,Safe Email
AnÂ Â ,-1054.12,-1080.1,Phishing Email
why wait f,-1153.36,-1097.46,Phishing Email
ladies n m,-636.983,-596.847,Phishing Email
english on,-1409.44,-1527.92,Safe Email
To opt-out,-24.2936,-24.7139,Phishing Email
Dear,sir I,-1182.62,-1140.15,Phishing Email
interrupti,-129.108,-177.588,Safe Email
logistics ,-740.552,-817.624,Safe Email
re : make ,-36.9602,-36.5645,Phishing Email
make $ 100,-3651.69,-3624.31,Phishing Email
re : 98 - ,-862.799,-1067.54,Safe Email
If you're ,-234.594,-235.685,Safe Email
the cre ' ,-1674.12,-1868.7,Safe Email
request su,-360.156,-400.041,Safe Email
epson inkj,-658.402,-603.92,Phishing Email
24th unive,-413.378,-485.758,Safe Email
premium re,-878.728,-850.253,Phishing Email
On Thu, 8 ,-394.611,-398.497,Safe Email
promotions,-771.778,-815.418,Safe Email
How would ,-496.572,-473.162,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
a new begi,-843.117,-835.202,Phishing Email
year end 2,-1449,-1604.15,Safe Email
empty,-7.05286,-6.63094,Safe Email
á ¨ ¡ �,-98.505,-87.2469,Phishing Email
la themati,-4307.75,-5001.36,Safe Email
.stbtm {	B,-512.056,-499.627,Phishing Email
escol ' 95,-4728.96,-5485.6,Safe Email
a very pro,-4231.83,-4029.72,Phishing Email
your delta,-3078.08,-3184.46,Safe Email
a applicab,-839.352,-875.061,Safe Email
fw : westi,-1242.98,-1383.18,Safe Email
japanese s,-1970.94,-2193.3,Safe Email
harold ort,-1727.73,-1951.15,Safe Email
oem softwa,-297.306,-269.918,Phishing Email
rfp dated ,-681.012,-754.527,Safe Email
enrononlin,-209.787,-239.173,Safe Email
revisions ,-399.621,-604.886,Safe Email
empty,-7.05286,-6.63094,Safe Email
fw : enron,-23630.8,-25881.8,Safe Email
hpl nom fo,-74.6247,-107.64,Safe Email
new book :,-2201.77,-2469.1,Safe Email
2 nd messa,-2497.72,-3987.09,Safe Email
Yes - I wa,-654.54,-682.484,Safe Email
URL: http:,-757.903,-779.733,Safe Email
i know you,-1534.6,-1449.63,Phishing Email
URL: http:,-112.289,-128.169,Safe Email
syntax c .,-3342.48,-3752.51,Safe Email
query : ? ,-1181.04,-1261.25,Safe Email
fca offrr ,-505.554,-479.454,Phishing Email
if you are,-5605.26,-5498.89,Phishing Email
Niall O Br,-613.058,-639.032,Safe Email
bankruptcy,-1432.12,-1687.89,Safe Email
historical,-1224.29,-1391.09,Safe Email
Hi, I'm tr,-1541.11,-1646.1,Safe Email
DEAR HOMEO,-858.8,-804.884,Phishing Email
have the b,-772.676,-754.802,Phishing Email
get cheap ,-497.455,-471.788,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
Software N,-4720.71,-4759.54,Safe Email
failure no,-2108.81,-2103.31,Phishing Email
summer int,-2725.24,-3228.03,Safe Email
Thanks Col,-698.617,-715.61,Safe Email
aerosol lo,-934.345,-911.431,Phishing Email
* * * spam,-15869.7,-16046.8,Phishing Email
Once upon ,-1111.89,-1145,Safe Email
perfect lo,-725.119,-650.88,Phishing Email
best onlin,-357.59,-331.779,Phishing Email
beaumont m,-1505.6,-1694.27,Safe Email
this compa,-7579.54,-7265.67,Phishing Email
fw : enron,-15111.4,-16391.1,Safe Email
marisol as,-386.436,-379.418,Phishing Email
re : times,-1288.1,-1572.18,Safe Email
re : ff vo,-483.563,-518.212,Safe Email
great x - ,-3086.86,-3069.62,Phishing Email
low price ,-55.727,-52.3077,Phishing Email
re : 6 . 7,-2242.56,-2400.15,Safe Email
attn : i p,-2033.71,-1978.46,Phishing Email
re : milan,-998.565,-1010.97,Phishing Email
0,Subject:,-1.7759e+07,-1.92659e+07,Safe Email
we are the,-448.362,-424.553,Phishing Email
october 20,-605.681,-744.776,Safe Email
labphon6 w,-452.063,-529.391,Safe Email
saw this o,-844.132,-887.131,Safe Email
increase y,-487.107,-462.154,Phishing Email
re : how h,-529.142,-506.832,Phishing Email
re : gtv w,-3227.9,-3768.98,Safe Email
my website,-680.275,-669.968,Phishing Email
congrats :,-678.006,-654.908,Phishing Email
bigger is ,-531.449,-522.869,Phishing Email
nlp jobs s,-2019.5,-2201.16,Safe Email
forensic l,-4284.29,-4759.4,Safe Email
re : recru,-4271.73,-4622.55,Safe Email
holiday sa,-2390.95,-2411.07,Safe Email
wholes and,-1773.05,-1959.01,Safe Email
URL: http:,-38.4989,-40.3585,Safe Email
lacl98 ( l,-3923.88,-4524.56,Safe Email
kern river,-3904.86,-4333.62,Safe Email
strike whe,-1514.92,-1478.93,Phishing Email
re : 5 . 1,-1161.66,-1286.93,Safe Email
are most p,-3573.6,-3881.38,Safe Email
accomplish,-255.947,-338.764,Safe Email
tls 1997 c,-2470.24,-2865.68,Safe Email
empty,-7.05286,-6.63094,Safe Email
enrononlin,-13172.8,-18450.7,Safe Email
On Thu, Au,-1635.23,-1650.89,Safe Email
informatio,-859.621,-871.445,Phishing Email
impotency ,-3511.26,-3457.79,Phishing Email
here, for ,-196.694,-194.816,Safe Email
fw : 2002 ,-395.356,-443.779,Safe Email
update on ,-4351.62,-4512.93,Safe Email
are you in,-529.765,-515.972,Phishing Email
Kerry Nice,-1146.87,-1179.64,Safe Email
If I have ,-564.458,-573.873,Safe Email
start date,-183.982,-252.539,Safe Email
cleburne o,-486.287,-523.298,Safe Email
we will gu,-284.842,-275.741,Phishing Email
semiotic c,-33.8843,-37.7303,Safe Email
URL: http:,-156.651,-160.047,Safe Email
Natures Ow,-66.9921,-62.9678,Phishing Email
. jif .,-10.4868,-12.0246,Phishing Email
sci - fi c,-879.718,-927.919,Phishing Email
re : fw : ,-749.778,-839.455,Safe Email
one more .,-104.526,-119.793,Safe Email
web page f,-518.389,-606.225,Safe Email
re : vario,-5628.64,-6090.68,Safe Email
doing clal,-807.51,-744.781,Phishing Email
zzzz@spama,-510.276,-532.48,Safe Email
INTEREST R,-267.367,-255.718,Phishing Email
ena analys,-1793.3,-1889.16,Safe Email
re : rabi ,-1530.75,-1746.33,Safe Email
fw : conti,-1331.63,-1481.87,Safe Email
take advan,-355.95,-355.767,Phishing Email
extra chan,-421.092,-391.189,Phishing Email
online pha,-65.5685,-63.0079,Phishing Email
Internet  ,-1494.14,-1464.26,Phishing Email
re : follo,-1681.22,-1931.76,Safe Email
are you re,-501.329,-452.652,Phishing Email
draft org ,-2427.03,-2679.96,Safe Email
E-Marketin,-189.572,-188.631,Phishing Email
On Mon, 26,-603.406,-616.639,Safe Email
  ...that ,-684.316,-689.706,Phishing Email
no touch d,-917.213,-955.804,Safe Email
aggressive,-4285.56,-4115.13,Phishing Email
enrononlin,-1874.17,-1961.79,Safe Email
lockdown y,-385.512,-396.089,Phishing Email
organizati,-270.037,-309.654,Safe Email
tw bullets,-3847.96,-4184.12,Safe Email
re : more ,-2988.14,-3254.6,Safe Email
books : ur,-2658.11,-2921.35,Safe Email
empty,-7.05286,-6.63094,Phishing Email
Take Contr,-1161.53,-1085.97,Phishing Email
cheapest d,-1754.23,-1725.84,Phishing Email
YOUR DEGRE,-1674.46,-1669.97,Phishing Email
HAS YOUR M,-518.633,-509.709,Phishing Email
re : perso,-5591.45,-6184.96,Safe Email
business a,-881.06,-880.104,Phishing Email
like the b,-478.053,-495.923,Safe Email
fresh chin,-8543.82,-9186.85,Safe Email
>>> Skip M,-569.275,-589.08,Safe Email
axiomatic ,-2559.78,-2882.09,Safe Email
sum : recu,-14765.2,-15939.5,Safe Email
informatio,-1172.99,-1101,Phishing Email
empty,-7.05286,-6.63094,Safe Email
re : risk ,-1785.54,-1890.42,Safe Email
[ ilug ] a,-3319.76,-3238.79,Phishing Email
job announ,-887.256,-997.481,Safe Email
futuresign,-1815.41,-1791.66,Phishing Email
On Friday,,-647.762,-660.2,Safe Email
call for p,-3082.55,-3529.64,Safe Email
natural ga,-390.798,-457.01,Safe Email
empty,-7.05286,-6.63094,Safe Email
Thanks for,-375.24,-402.975,Safe Email
summary : ,-4857.14,-5334.67,Safe Email
wintermute,-620.335,-628.592,Safe Email
the next m,-9038.59,-8468.79,Phishing Email
re : a res,-526.435,-649.562,Safe Email
Accept Cre,0,0,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
Once upon ,-529.202,-556.525,Safe Email
Dear Homeo,-580.869,-578.456,Phishing Email
linguistic,-3817.1,-4261.51,Safe Email
free merch,-626.681,-605.595,Phishing Email
manual wir,-1768.86,-2085.5,Safe Email
december 1,-932.435,-1056.84,Safe Email
empty,-7.05286,-6.63094,Phishing Email
URL: http:,-108.223,-107.83,Safe Email
important ,-2898.94,-3104.29,Safe Email
please upd,-2247.7,-2229.73,Phishing Email
felicitaci,-3.56007,-3.95334,Phishing Email
need a new,-1155.02,-1132.09,Phishing Email
Once upon ,-765.103,-806.07,Safe Email
Update of ,-551.418,-594.447,Safe Email
82 % off f,-316.788,-326.904,Phishing Email
Paul Jakma,-741.771,-759.204,Safe Email
On Sat, 20,-1324.8,-1347.5,Safe Email
in the hea,-891.161,-833.191,Phishing Email
We are Loa,-795.457,-763.786,Phishing Email
developmen,-2448.56,-3126.67,Safe Email
FREE Motor,-665.233,-632.758,Phishing Email
Once upon ,-569.806,-615.257,Safe Email
stop wasti,-358.184,-347.135,Phishing Email
On Tue, 20,-1191,-1237.26,Safe Email
toshiba ce,-2420.13,-2251.17,Phishing Email
Â Increa,-981.295,-936.359,Phishing Email
fw : tw fl,-4936.81,-5347.22,Safe Email
do yoursel,-1664.82,-1553.09,Phishing Email
sem : toch,-191.66,-204.171,Safe Email
>  >Tom R:,-381.432,-383.7,Safe Email
empty,-7.05286,-6.63094,Phishing Email
think that,-2979.47,-3106.45,Safe Email
mt summit ,-521.595,-580.083,Safe Email
paliourg g,-279.785,-254.655,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
Quoting Wa,-182.815,-192.861,Safe Email
call for a,-419.661,-494.685,Safe Email
re : richa,-1726.51,-2153.65,Safe Email
semantics ,-3396.5,-3975.48,Safe Email
stronger a,-624.459,-583.007,Phishing Email
case-marke,-554.379,-585.422,Safe Email
good news ,-1196.83,-1204.05,Phishing Email
re : your ,-4755.29,-5518.1,Safe Email
happy hour,-627.753,-653.467,Safe Email
Shouldn't ,-1290.88,-1346.03,Safe Email
-----BEGIN,-760.232,-810.884,Safe Email
ship chann,-300.814,-333.051,Safe Email
Aaron sez:,-434.991,-438.478,Safe Email
endangered,-360.893,-394.627,Safe Email
Hi,has any,-452.293,-477.423,Safe Email
florida pr,-299.395,-325.809,Safe Email
psycholing,-1180.32,-1281.32,Safe Email
follow - u,-698.086,-728.168,Safe Email
submit 600,-1374.49,-1327.18,Phishing Email
colstrip c,-931.671,-1001.72,Safe Email
hedging vi,-272.237,-299.769,Safe Email
Get Your P,-1147.37,-1133.72,Phishing Email
sum : tens,-4787.76,-5664.38,Safe Email
  You shou,-792.14,-805.468,Safe Email
meter 6879,-360.63,-389.65,Safe Email
vicodin an,-297.278,-272.436,Phishing Email
coling-acl,-341.499,-369.789,Safe Email
morphology,-6956.19,-7979.71,Safe Email
astounding,-36.7964,-34.3844,Phishing Email
new books ,-2649.01,-2949.53,Safe Email
Did you he,-207.55,-194.743,Phishing Email
Message---,-5560.09,-5755.51,Safe Email
buyer bewa,-392.688,-402.832,Phishing Email
etc - even,-1042,-1081.8,Safe Email
stop payin,-3211.9,-3184.69,Phishing Email
power pick,-5391.73,-5106.25,Phishing Email
[Tim]> My ,-548.755,-560.652,Safe Email
propose th,-1794.74,-1835.36,Safe Email
phonetics ,-3376.03,-3816.35,Safe Email
URL: http:,0,0,Safe Email
fw : plant,-1930.87,-2072.15,Safe Email
job announ,-1086.86,-1274.65,Safe Email
sociolingu,-2479.22,-2762.23,Safe Email
sum : had ,-2375.1,-2491.43,Safe Email
montana po,-2447.78,-2623.11,Safe Email
Cool - I w,-475.506,-488.942,Safe Email
Adam Gorya,-129.613,-133.46,Safe Email
could of t,-1368.1,-1450.04,Safe Email
hi paliour,-1884.46,-1441.04,Phishing Email
A:link {TE,-2633.53,-2567.21,Phishing Email
fw : cash ,-510.901,-556.432,Safe Email
re : inter,-1648.42,-1849.84,Safe Email
book : pho,-1210.67,-1380.63,Safe Email
re : hi , ,-556.75,-558.867,Phishing Email
impress yo,-989.254,-929.619,Phishing Email
AFFORDABLE,-839.757,-829.613,Phishing Email
re : here ,-1649.75,-1676.87,Phishing Email
Hi allI ha,-1233.82,-1286.02,Safe Email
re : ut sh,-860.199,-1049.74,Safe Email
re : mutua,-502.119,-539.155,Safe Email
CVS users:,-377.679,-392.888,Safe Email
IMPORTANT ,-839.757,-829.613,Phishing Email
On Thursda,-435.604,-441.97,Safe Email
re : reque,-916.483,-1148.68,Safe Email
re : tenas,-231.459,-253.811,Safe Email
fyi : forw,-4010.28,-4148.67,Safe Email
deal chang,-406.078,-424.101,Safe Email
calpine da,-139.09,-169.567,Safe Email
aisb-95 sh,-15133.3,-17866.7,Safe Email
earn 100 k,-1523.9,-1518.29,Phishing Email
semitic la,-2261.9,-2583.55,Safe Email
Mark Derri,-267.696,-285.356,Safe Email
gls 1995 :,-10725.8,-12307.9,Safe Email
fyi : url ,-281.297,-321.768,Safe Email
summary : ,-11430.6,-12355.7,Safe Email
semantics ,-2879.22,-3245.67,Safe Email
new book :,-3088.33,-3509.08,Safe Email
fwd : any ,-1278.5,-1187.75,Phishing Email
> > Ok, Ik,-1035.5,-1060.23,Safe Email
sum : anal,-2114.64,-2245.07,Safe Email
cera confe,-3277.6,-3580.61,Safe Email
Hello, Pre,-4203.49,-4178.27,Phishing Email
URL: http:,-80.922,-85.0483,Safe Email
compare p ,-275.666,-254.786,Phishing Email
re : check,-2559.59,-2933.75,Safe Email
re : whh ,,-3027.7,-2989.04,Phishing Email
pcmcia cd ,-2545.3,-2394.06,Phishing Email
home deliv,-268.256,-260.811,Phishing Email
enron / hp,-99.657,-143.791,Safe Email
F I N A L ,-514.093,-490.503,Phishing Email
> quickie ,-980.658,-1025.47,Safe Email
beaver cre,-373.915,-417.544,Safe Email
we sell wi,-1817.86,-1729.84,Phishing Email
let us fil,-1325.24,-1243.4,Phishing Email
nels 29 pr,-5681.83,-6537.07,Safe Email
free tv - ,-462.884,-456.486,Phishing Email
welcome ne,-483.147,-565.73,Safe Email
re : forwa,-1440.53,-1422.1,Phishing Email
energy tra,-161.252,-197.362,Safe Email
Hi,I'm a c,-7783.96,-7515.23,Phishing Email
I was doin,-698.456,-727.519,Safe Email
At 12:20 P,-1396.79,-1415.46,Safe Email
hpl nom fo,-75.1838,-106.843,Safe Email
scil 10 : ,-1004.06,-1207.63,Safe Email
re : money,-587.099,-572.014,Phishing Email
riskcenter,-4972.53,-5271.78,Safe Email
On Thu, Au,-422.229,-425.642,Safe Email
stock rada,-6804.48,-6350.03,Phishing Email
you are ap,-1056.84,-1005.07,Phishing Email
re : april,-220.696,-218.825,Phishing Email
= ? ansi _,-919.938,-1033.84,Safe Email
unleash th,-3077.52,-3136.17,Phishing Email
re : inter,-2365.22,-2679.64,Safe Email
re : nomin,-1398.16,-1679.55,Safe Email
URL: http:,-128.111,-134.201,Safe Email
On Tue, 20,-1324.17,-1338.44,Safe Email
æ‚¨å�,0,0,Phishing Email
hl & p dar,-687.584,-802.542,Safe Email
call : spa,-1552.06,-1719.15,Safe Email
CNET Inves,-3172.13,-3287.13,Safe Email
URL: http:,-95.7629,-101.716,Safe Email
dating sit,-486.995,-476.062,Phishing Email
hardcore s,-653.27,-610.551,Phishing Email
f . o . m ,-743.073,-890.529,Safe Email
you need o,-456.704,-467.373,Phishing Email
brooklyn n,-367.225,-430.977,Safe Email
SF Weekly:,-901.928,-918.177,Safe Email
dine out a,-364.255,-334.661,Phishing Email
weijun dec,-1073.84,-1130.27,Safe Email
thestreet ,-41.2872,-52.8129,Safe Email
anal s 3 x,-189.622,-186.298,Phishing Email
fw : calif,-749.361,-939.34,Safe Email
theoretica,-1166.84,-1344.53,Safe Email
poetics - ,-541.736,-608.314,Safe Email
There seem,-587.554,-599.782,Safe Email
honor amer,-746.954,-722.835,Phishing Email
re : jan &,-1336.24,-1555.97,Safe Email
CNET Cell ,-1075.44,-1082.24,Safe Email
http://www,-4209.82,-4288.18,Safe Email
cómo solv,-2231.84,-2113.1,Phishing Email
computerm ,-4514.56,-5300.6,Safe Email
want your ,-463.195,-448.052,Phishing Email
From: Matt,-895.202,-938.378,Safe Email
78 . refin,-333.408,-305.903,Phishing Email
were givin,-307.218,-286.289,Phishing Email
issues web,-27.3068,-41.9503,Safe Email
bulk email,-27007.8,-26317.6,Phishing Email
Dear Frien,-9218.7,-9021.92,Phishing Email
re : recru,-1536,-1836.41,Safe Email
prison nor,-637.043,-559.715,Phishing Email
Selling se,-3359.88,-3495.05,Safe Email
wti maket ,-1180.54,-1265.71,Safe Email
FREESTORES,-1467.89,-1423.93,Phishing Email
Learch			S,0,0,Phishing Email
= ? utf - ,-545.523,-533.279,Phishing Email
california,-591.871,-645.531,Safe Email
phillip ' ,-606.307,-674.805,Safe Email
On Sat, 27,-707.882,-722.668,Safe Email
LAST CHANC,-1483.82,-1512.86,Phishing Email
yakubu law,-4068.52,-3978.99,Phishing Email
letter fro,-4253.26,-4164.47,Phishing Email
skilling r,-108.319,-125.673,Safe Email
no , it ' ,-426.736,-433.916,Phishing Email
the only s,-337.708,-311.177,Phishing Email
phar offrr,-535.16,-490.642,Phishing Email
18 - refin,-292.363,-275.502,Phishing Email
bio tammie,-106.442,-136.503,Safe Email
ATTN:SIR/M,-2374.68,-2306.85,Phishing Email
notebookpl,-2273.61,-2110.67,Phishing Email
contact li,-266.233,-285.894,Safe Email
are you lo,-334.781,-328.665,Phishing Email
hey . we o,-633.431,-616.929,Phishing Email
re : video,-1263.01,-1564.12,Safe Email
( no subje,-1215.65,-1317.14,Safe Email
Adam Beber,-2864.29,-2939.36,Safe Email
IN THIS IS,-7041.21,-7065.74,Safe Email
          ,-993.267,-943.693,Phishing Email
energy fut,-344.352,-384.241,Safe Email
day / nigh,-903.63,-955.014,Phishing Email
GLM wrote:,-624.434,-630.424,Safe Email
empty,-7.05286,-6.63094,Safe Email
Me and my ,-475.482,-462.607,Phishing Email
ppa auctio,-1780.8,-1904.63,Safe Email
lose weigh,-902.242,-838.055,Phishing Email
DEAR OPPOR,-69.8211,-66.528,Phishing Email
vernal ang,-228.416,-226.871,Phishing Email
re : pain ,-752.147,-746.922,Phishing Email
looking fo,-520.799,-486.53,Phishing Email
Hi Everyon,-471.059,-484.307,Safe Email
re : world,-346.6,-431.637,Safe Email
lv / pasto,-397.428,-405.934,Safe Email
Matthias H,-308.179,-311.607,Safe Email
congratula,-507.55,-497.344,Phishing Email
fw : enova,-2475.44,-2623.32,Safe Email
ccall / ce,-2363,-2628.31,Safe Email
http://www,-85.5167,-81.8768,Safe Email
fw : inter,-1607.44,-1868.57,Safe Email
Am I going,-1452.65,-1496.52,Safe Email
sildenafil,-40.0059,-34.3233,Phishing Email
how have y,-669.26,-647.352,Phishing Email
no more pa,-2826.51,-2758.88,Phishing Email
unfaithful,-405.74,-391.215,Phishing Email
realarcade,-1322.64,-1253.54,Phishing Email
best mortg,-526.157,-497.904,Phishing Email
On Fri, 26,-240.285,-245.461,Safe Email
new member,-59.7355,-61.4483,Phishing Email
On Sunday ,-780.627,-809.509,Safe Email
entouch ne,-9212.47,-9883.03,Safe Email
non - u . ,-1707.04,-1677.97,Phishing Email
hpl noms .,-79.7749,-107.099,Safe Email
bitbitch@m,-438.471,-444.235,Safe Email
dear custo,-1458.71,-1435.33,Phishing Email
highest co,-1389.45,-1417.39,Phishing Email
enrononlin,-1007.77,-1092.94,Safe Email
it really ,-406.579,-412.846,Safe Email
URL: http:,0,0,Safe Email
On Septemb,-158.049,-166.714,Safe Email
undelivere,-671.112,-674.185,Phishing Email
california,-2079.18,-2256.89,Safe Email
growing co,-10070.2,-9470.91,Phishing Email
If you are,-1124.55,-1120.65,Phishing Email
EFFector  ,-14830.2,-15220.2,Safe Email
executive ,-2675.44,-2656.07,Phishing Email
this is th,-3019.65,-2930.58,Phishing Email
syntax nel,-1919.92,-2204.7,Safe Email
On Mon, 29,-1977.86,-2080.58,Safe Email
activities,-154.718,-185.669,Safe Email
bpa presch,-542.667,-582.605,Safe Email
hot sale o,-1555.87,-1435.03,Phishing Email
empty,-7.05286,-6.63094,Safe Email
URL: http:,-74.1986,-77.7108,Safe Email
Hi,On Sun,,-464.678,-481.273,Safe Email
Digest #18,-19389.6,-19995.6,Safe Email
allocation,-1224.38,-1355.26,Safe Email
Jim Whiteh,-621.534,-633.718,Safe Email
Hi All Fol,-247.421,-272.27,Safe Email
we are com,-465.387,-449.319,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
harvard re,-2104.86,-2279.1,Safe Email
riskbrief ,-3225,-3318.61,Safe Email
Below is t,-263.55,-258.743,Phishing Email
something ,-822.914,-712.958,Phishing Email
custom des,-843.486,-791.19,Phishing Email
re : 6 . 8,-89.0397,-100.681,Safe Email
bless you ,-4501.53,-4526.43,Phishing Email
re : super,-2515.37,-2390.46,Phishing Email
greatest o,-357.533,-329.258,Phishing Email
chocolate ,-349.107,-348.728,Phishing Email
asset valu,-5396.46,-5104.1,Phishing Email
On Fri, Au,-789.628,-800.229,Safe Email
>>>>> b ==,-430.447,-435.071,Safe Email
custom log,-727.681,-655.454,Phishing Email
re : tw an,-1019.47,-1189.3,Safe Email
empty,-7.05286,-6.63094,Phishing Email
At 2:46 PM,-1513.62,-1549.06,Safe Email
india trad,-384.315,-426.726,Safe Email
all graphi,-908.925,-760.767,Phishing Email
sla confer,-1891.25,-2187.72,Safe Email
open(http:,-18.48,-17.0441,Phishing Email
tage resum,-174.328,-197.407,Safe Email
LOL you ro,-537.399,-561.576,Safe Email
margin req,-95.7123,-105.939,Safe Email
This is th,-1683.14,-1723.83,Safe Email
TeenLegal ,-1291.73,-1253.89,Phishing Email
localized ,-640.633,-594.227,Phishing Email
ena 202 an,-1352.5,-1574.05,Safe Email
special is,-3962.93,-4397.05,Safe Email
new survey,-4990.55,-4870.15,Phishing Email
arizona an,-389.963,-431.527,Safe Email
The United,-830.74,-808.713,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
tw weekly ,-118.282,-126.055,Safe Email
summary : ,-1041.47,-1153.35,Safe Email
dont let a,-355.014,-351.306,Phishing Email
interview ,-1157.18,-1279.13,Safe Email
recruiting,-3052.81,-3461.81,Safe Email
re : job a,-5274.93,-5869.88,Safe Email
enron / hp,-65.8158,-111.343,Safe Email
fw : ipp u,-3889.18,-4146.09,Safe Email
rely on us,-367.487,-366.162,Phishing Email
a only fix,-191.803,-171.356,Phishing Email
confs : tr,-15377.2,-16630.9,Safe Email
----------,-1497.64,-1528.23,Safe Email
Hi, I'm bu,-294.957,-314.317,Safe Email
german in ,-278.004,-285.159,Safe Email
A:link {TE,-2633.53,-2567.21,Phishing Email
On 29 Jul ,-1008.91,-1026.23,Safe Email
profession,-717.042,-645.471,Phishing Email
now , it ',-547.743,-536.082,Phishing Email
URL: http:,-54.0015,-59.3607,Safe Email
schedule c,-164.815,-190.551,Safe Email
returned m,-383.464,-407.946,Phishing Email
URL: http:,0,0,Safe Email
december p,-699.622,-875.849,Safe Email
enron / hp,-51.5723,-86.2445,Safe Email
URL: http:,-41.9201,-41.6432,Safe Email
â€101,0,0,Phishing Email
fw : memo ,-2233.1,-2335.52,Safe Email
amaze your,-379.989,-379.017,Phishing Email
tea \ / 11,-724.048,-655.166,Phishing Email
fw : fw : ,-3671.72,-3933.71,Safe Email
Dear Sir /,-416.48,-401.929,Phishing Email
==========,-197.829,-193.375,Phishing Email
re : i lov,-101.791,-126.725,Safe Email
celebratio,-207.006,-221.868,Safe Email
ignore vi ,-1138.41,-1070.84,Phishing Email
windows xp,-3761.67,-3629.84,Phishing Email
thanks for,-643.16,-645.732,Phishing Email
re : possi,-2188.33,-2370.35,Safe Email
Quoting Ke,-1113.43,-1130.26,Safe Email
power 2001,-906.215,-1017.12,Safe Email
question :,-689.996,-763.905,Safe Email
february 2,-502.618,-587.722,Safe Email
hi ! ! wis,-1027.06,-1060.57,Safe Email
browserVer,-1134.71,-1101.51,Phishing Email
meter 1553,-149.941,-171.448,Safe Email
iscll3 the,-3796.45,-4420.88,Safe Email
! click he,-2020.86,-1999.34,Phishing Email
yahoo - tr,-73.0651,-83.7692,Safe Email
jobs in ja,-3923.48,-4194.45,Safe Email
Shane Ryan,-360.984,-371.075,Safe Email
dpr delive,-405.67,-422.181,Safe Email
new books ,-4387.93,-5088.98,Safe Email
pharmacy -,-1015.73,-916.942,Phishing Email
URL: http:,-448.666,-450.928,Safe Email
http://www,-2015.49,-2051.31,Safe Email
On Tuesday,-353.862,-362.201,Safe Email
don ' t mi,-152.38,-154.012,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
= ? utf - ,-268.834,-243.218,Phishing Email
re : confi,-1204.48,-1386.95,Safe Email
Tech Updat,-3406.28,-3517.97,Safe Email
jacobian m,-1656.08,-1638.7,Phishing Email
toc : bgs ,-2051.59,-2296.88,Safe Email
URL: http:,-198.474,-201.015,Safe Email
>>>>> GW =,-846.551,-865.696,Safe Email
onlinephar,-923.059,-932.704,Phishing Email
urgent mes,-3958.77,-3909.92,Phishing Email
problems w,-856.706,-900.859,Safe Email
interview ,-387.214,-413.307,Safe Email
do you   k,-744.183,-720.572,Phishing Email
awesome pr,-296.944,-282.419,Phishing Email
bullets 7 ,-3863.71,-4197.42,Safe Email
re : londo,-4466.79,-5658.32,Safe Email
re : more ,-2320.47,-2813.5,Safe Email
ï¿½@   ,-40.5449,-41.8735,Phishing Email
discourse ,-2702.97,-3365.24,Safe Email
start date,-183.982,-252.539,Safe Email
understand,-816.905,-967.252,Safe Email
do you lik,-300.791,-298.111,Phishing Email
re : ibsge,-575.134,-574.738,Phishing Email
west power,-2067.54,-2205.32,Safe Email
FREE 30 da,-388.042,-363.684,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
cal berkel,-1484.1,-1548.98,Safe Email
happy birt,-927.22,-942.243,Safe Email
claim your,-454.86,-457.314,Phishing Email
impress he,-585.434,-540.475,Phishing Email
precis who,-506.815,-492.947,Phishing Email
reduce wri,-527.144,-506.896,Phishing Email
.ukqdrblko,0,0,Phishing Email
enw promot,-3064.25,-3437.76,Safe Email
get all so,-205.889,-188.044,Phishing Email
Easy 30-50,-294.443,-284.019,Phishing Email
yukos oil ,-2763.2,-2731.65,Phishing Email
re : xbtkv,-2760.44,-2760.68,Phishing Email
Guido van ,-739.75,-767.068,Safe Email
untitledCo,-187.683,-180.75,Phishing Email
**********,-2194.21,-2113.67,Phishing Email
attn : urg,-73.3858,-64.4991,Phishing Email
Norton Sys,-186.024,-170.011,Phishing Email
start date,-183.982,-252.539,Safe Email
ethink abo,-948.18,-1023.2,Safe Email
all graphi,-921.007,-768.604,Phishing Email
URL: http:,-122.921,-125.644,Safe Email
enron / hp,-100.379,-165.21,Safe Email
fw : tw ob,-3848.86,-4126.55,Safe Email
buy vãliu,-810.934,-780.29,Phishing Email
samurai vc,-6020.75,-5740.88,Phishing Email
workshop o,-5487.72,-6318.5,Safe Email
hgpl and k,-1553.7,-1694.08,Safe Email
buy - back,-4888.85,-5064.59,Safe Email
path confi,-3585.82,-3786.73,Safe Email
you for yo,-2362.25,-2383.75,Safe Email
